,vehicle_id,trip_id,route_id,lat,lon,agency_id,route_short_name,route_type,agency_name
43,9031001004505572,14010000721160101,,60.05331039428711,18.77118682861328,,,,
44,9031001001004903,14010000717093383,,59.4144401550293,17.964929580688477,,,,
45,9031001004584477,14010000725098506,,59.3468017578125,18.07005500793457,,,,
46,9031001003005346,14010000726150508,,59.31563186645508,18.16971778869629,,,,
47,9031001003003489,14010000688996854,,59.1847038269043,17.660518646240234,,,,
48,9031001003002759,14010000720510755,,59.21247863769531,17.883892059326172,,,,
49,9031001004505052,14010000731072270,,59.43307876586914,17.99350929260254,,,,
50,9031001003005081,14010000586306813,,59.261077880859375,18.10763931274414,,,,
51,9031001001004849,,9011001023800000,59.35151672363281,18.151521682739258,505000000000000001,238,700,AB SL Kundtjänst
52,9031001001004012,14010000686288083,,59.34731674194336,18.1075382232666,,,,
53,9031001003005089,14010000730585800,,58.99760437011719,17.798433303833008,,,,
54,9031001003005582,14010000723820778,,59.27876663208008,18.009952545166016,,,,
55,9031001003005387,14010000722223717,,59.311439514160156,18.20709991455078,,,,
56,9031001003003571,14010000702693016,,59.4036865234375,17.86771011352539,,,,
57,9031001001004810,14010000724325631,,59.31745529174805,18.051593780517578,,,,
58,9031001006502943,14010000731113050,,59.195247650146484,17.7867488861084,,,,
59,9031001004505170,14010000726322217,,59.390296936035156,18.042144775390625,,,,
60,9031001003003579,14010000670448532,,59.403404235839844,17.867334365844727,,,,
61,9031001003007691,14010000688996661,,59.19792556762695,17.62738037109375,,,,
62,9031001003007222,14010000709410360,,59.19148254394531,17.629070281982422,,,,
63,9031001004505559,14010000721159988,,59.74441909790039,18.368755340576172,,,,
64,9031001000500555,14010000725138022,,59.414024353027344,18.371355056762695,,,,
65,9031001001500415,14010000721866348,,59.24307632446289,18.21563720703125,,,,
66,9031001003006193,14010000689266952,,59.16965866088867,17.7899227142334,,,,
67,9031001004500423,14010000720568359,,59.51362228393555,17.87674331665039,,,,
68,9031001003002808,14010000720509055,,59.25834274291992,18.084184646606445,,,,
