OBJECTID,ANORDNING_ID,ANORDNINGNAMN,TYP,UNDERTYP,BESKRIVNING,NP,GEOMETRIKVALITET,SKYDDSTYP_KOD,SKYDDATOMRADE,SKYDDATOMRADE_ID,STATLIGLED,STATLIGLED_ID,latitude_wgs84,longitude_wgs84,osm_link,osm_nearby_link
33786144,30483246,Eldstad vid stranden - med grillställning och bänkar,Eldstad,Eldstad,,0,>20-50 meter,NR,Fjärås Bräcka (2001961),2001961,,,57.4468709,12.1887895,https://www.openstreetmap.org/?mlat=57.4468709&mlon=12.1887895#map=18/57.4468709/12.1887895,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.4468709,12.1887895););out center;"
33786075,30483243,Eldstad med grillställning och bänkar,Eldstad,Eldstad,"Eldstad av cementring, med grillställning. Tre bänkar runt om.",0,>20-50 meter,NR,Fjärås Bräcka (2001961),2001961,,,57.447034,12.1886615,https://www.openstreetmap.org/?mlat=57.447034&mlon=12.1886615#map=18/57.447034/12.1886615,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.447034,12.1886615););out center;"
33774286,30483125,,Eldstad,Eldstad,,0,<= 20 meter,NR,Tjärö (2000054),2000054,,,56.1722537,15.0532724,https://www.openstreetmap.org/?mlat=56.1722537&mlon=15.0532724#map=18/56.1722537/15.0532724,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.1722537,15.0532724););out center;"
33784231,30482847,,Rastplats,Bänk ,,0,<= 20 meter,NR,Angarnssjöängen (2001155),2001155,,,59.5458358,18.1643413,https://www.openstreetmap.org/?mlat=59.5458358&mlon=18.1643413#map=18/59.5458358/18.1643413,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.5458358,18.1643413););out center;"
33783250,30482404,,Rastplats,Bänk ,,0,<= 20 meter,NR,Kalvnäset (2001912),2001912,,,60.1343592,17.3173851,https://www.openstreetmap.org/?mlat=60.1343592&mlon=17.3173851#map=18/60.1343592/17.3173851,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.1343592,17.3173851););out center;"
33781304,30482359,,Rastplats,Bänk ,,0,>20-50 meter,NR,Florarna (2002537),2002537,,,60.2789161,17.7845481,https://www.openstreetmap.org/?mlat=60.2789161&mlon=17.7845481#map=18/60.2789161/17.7845481,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.2789161,17.7845481););out center;"
33770420,30482356,Eldplats,Eldstad,Eldstad,,0,>20-50 meter,NR,Florarna (2002537),2002537,,,60.2788888,17.7844154,https://www.openstreetmap.org/?mlat=60.2788888&mlon=17.7844154#map=18/60.2788888/17.7844154,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.2788888,17.7844154););out center;"
33779944,30482301,,Rastplats,Bänkbord,,0,Okänd noggrannhet,NR,Orarna (2042628),2042628,,,60.6738728,17.3092249,https://www.openstreetmap.org/?mlat=60.6738728&mlon=17.3092249#map=18/60.6738728/17.3092249,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.6738728,17.3092249););out center;"
33783884,30482205,Väderskydd Dalby Söderskog,Vindskydd,Vindskydd,,1,<= 20 meter,"N2000-SCI, NP","Dalby Söderskog (2001829), Dalby Söderskog (SE0430022)","2001829, SE0430022",,,55.6718343,13.3315437,https://www.openstreetmap.org/?mlat=55.6718343&mlon=13.3315437#map=18/55.6718343/13.3315437,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,55.6718343,13.3315437););out center;"
33780777,30482159,Strångnäs vindskydd 2,Vindskydd,Vindskydd,Rastplats med vindskydd utan tröskel och eldstad nära vattnet. Ligger ca 50 m. från parkering. Sandig terräng.,1,>20-50 meter,NP,Färnebofjärden (2000932),2000932,,,60.217221,16.7998637,https://www.openstreetmap.org/?mlat=60.217221&mlon=16.7998637#map=18/60.217221/16.7998637,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.217221,16.7998637););out center;"
33779995,30482158,,Vindskydd,Vindskydd,,1,>20-50 meter,NP,Färnebofjärden (2000932),2000932,,,60.1962187,16.6960732,https://www.openstreetmap.org/?mlat=60.1962187&mlon=16.6960732#map=18/60.1962187/16.6960732,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.1962187,16.6960732););out center;"
33783649,30482040,Vindskydd,Vindskydd,Vindskydd,,0,Okänd noggrannhet,"N2000-SPA/SCI, NR","Årshultsmyren (2002378), Årshultsmyren (SE0320105)","2002378, SE0320105",,,56.7637911,13.4074364,https://www.openstreetmap.org/?mlat=56.7637911&mlon=13.4074364#map=18/56.7637911/13.4074364,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.7637911,13.4074364););out center;"
33783670,30481932,Vindskydd Fjällkanten,Vindskydd,Vindskydd,,1,<= 20 meter,"N2000-SPA/SCI, NP","Fulufjället (2002424), Fulufjället (SE0620015)","2002424, SE0620015",,,61.6282438,12.7087298,https://www.openstreetmap.org/?mlat=61.6282438&mlon=12.7087298#map=18/61.6282438/12.7087298,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.6282438,12.7087298););out center;"
33787098,30481918,Njupeskär grillplats,Eldstad,Eldstad,,1,<= 20 meter,"N2000-SPA/SCI, NP","Fulufjället (2002424), Fulufjället (SE0620015)","2002424, SE0620015",,,61.6372862,12.6903568,https://www.openstreetmap.org/?mlat=61.6372862&mlon=12.6903568#map=18/61.6372862/12.6903568,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.6372862,12.6903568););out center;"
33787016,30481792,Bänkbord,Rastplats,Bänkbord,,0,<= 20 meter,NR,Stenfors (2020087),2020087,,,56.4698679,14.9658416,https://www.openstreetmap.org/?mlat=56.4698679&mlon=14.9658416#map=18/56.4698679/14.9658416,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.4698679,14.9658416););out center;"
33775938,30481791,bänkbord,Rastplats,Bänkbord,,0,<= 20 meter,NR,Stenfors (2020087),2020087,,,56.470628,14.9660404,https://www.openstreetmap.org/?mlat=56.470628&mlon=14.9660404#map=18/56.470628/14.9660404,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.470628,14.9660404););out center;"
33785745,30481649,,Eldstad,Eldstad,,0,<= 20 meter,"N2000-SCI, NR","Himmelsberget (2047688), Himmelsberget (SE0620296)","2047688, SE0620296",,,60.9256448,16.0292038,https://www.openstreetmap.org/?mlat=60.9256448&mlon=16.0292038#map=18/60.9256448/16.0292038,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.9256448,16.0292038););out center;"
33771503,30481647,Rastplats Himmelsberget,Rastplats,Bänkbord,,0,<= 20 meter,"N2000-SCI, NR","Himmelsberget (2047688), Himmelsberget (SE0620296)","2047688, SE0620296",,,60.9256375,16.0290498,https://www.openstreetmap.org/?mlat=60.9256375&mlon=16.0290498#map=18/60.9256375/16.0290498,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.9256375,16.0290498););out center;"
33787385,30481590,eldstad med sittbänk,Eldstad,Eldstad,,0,<= 20 meter,NR,Rotsidan (2000688),2000688,,,62.8466618,18.377002,https://www.openstreetmap.org/?mlat=62.8466618&mlon=18.377002#map=18/62.8466618/18.377002,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.8466618,18.377002););out center;"
33787384,30481586,eldstad med sittring och bänkbord,Eldstad,Eldstad,,0,<= 20 meter,NR,Rotsidan (2000688),2000688,,,62.8468806,18.3780224,https://www.openstreetmap.org/?mlat=62.8468806&mlon=18.3780224#map=18/62.8468806/18.3780224,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.8468806,18.3780224););out center;"
33783393,30481504,,Rastplats,Bänkbord,,0,<= 20 meter,"N2000-SCI, NR","Trolldalen (2002054), Trolldalen (SE0620114)","2002054, SE0620114",,,60.5239594,15.0768463,https://www.openstreetmap.org/?mlat=60.5239594&mlon=15.0768463#map=18/60.5239594/15.0768463,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.5239594,15.0768463););out center;"
33783392,30481502,,Rastplats,Bänkbord,,0,<= 20 meter,"N2000-SCI, NR","Trolldalen (2002054), Trolldalen (SE0620114)","2002054, SE0620114",,,60.5244522,15.0776527,https://www.openstreetmap.org/?mlat=60.5244522&mlon=15.0776527#map=18/60.5244522/15.0776527,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.5244522,15.0776527););out center;"
33784257,30481258,,Eldstad,Eldstad,,0,<= 20 meter,NR,Marntallåsen (2000903),2000903,,,62.9454669,13.9918113,https://www.openstreetmap.org/?mlat=62.9454669&mlon=13.9918113#map=18/62.9454669/13.9918113,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.9454669,13.9918113););out center;"
33787094,30481256,,Rastplats,Bänkbord,,0,<= 20 meter,NR,Marntallåsen (2000903),2000903,,,62.9454576,13.9917917,https://www.openstreetmap.org/?mlat=62.9454576&mlon=13.9917917#map=18/62.9454576/13.9917917,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.9454576,13.9917917););out center;"
33785396,30481254,,Rastplats,Bänkbord,,0,<= 20 meter,NR,Marntallåsen (2000903),2000903,,,62.9792665,13.9788196,https://www.openstreetmap.org/?mlat=62.9792665&mlon=13.9788196#map=18/62.9792665/13.9788196,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.9792665,13.9788196););out center;"
