OBJECTID,GEOMETRIKVALITET,LED_ID,LEDNAMN,BESKRIVNING,LEDMARKERING,LEDTYP,LEDKATEGORI,STATLIGLED,STATLIGLED_ID,SKYDDATOMRADE,SKYDDATOMRADE_ID,LEDLANGD,SHAPE.LEN,latitude_wgs84,longitude_wgs84,osm_link,osm_nearby_link
12352834,<= 20 meter,30607514,Nabbenslingan,,Ja,Vandringsled,Barmarksled,,,"Nabbens naturreservat (2000976), Skäret (2022830)","2000976, 2022830",5862,0.201594766797157,56.2623626,12.6050058,https://www.openstreetmap.org/?mlat=56.2623626&mlon=12.6050058#map=18/56.2623626/12.6050058,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.2623626,12.6050058););out center;"
12352833,<= 20 meter,30607514,Nabbenslingan,,Ja,Vandringsled,Barmarksled,,,"Nabbens naturreservat (2000976), Skäret (2022830)","2000976, 2022830",5862,2.95818377049162,56.2698098,12.5942707,https://www.openstreetmap.org/?mlat=56.2698098&mlon=12.5942707#map=18/56.2698098/12.5942707,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.2698098,12.5942707););out center;"
12352832,<= 20 meter,30607514,Nabbenslingan,,Ja,Vandringsled,Barmarksled,,,"Nabbens naturreservat (2000976), Skäret (2022830)","2000976, 2022830",5862,368.87727436371,56.2635264,12.5978156,https://www.openstreetmap.org/?mlat=56.2635264&mlon=12.5978156#map=18/56.2635264/12.5978156,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.2635264,12.5978156););out center;"
12352831,<= 20 meter,30607514,Nabbenslingan,,Ja,Vandringsled,Barmarksled,,,"Nabbens naturreservat (2000976), Skäret (2022830)","2000976, 2022830",5862,679.084753310242,56.2611555,12.6116865,https://www.openstreetmap.org/?mlat=56.2611555&mlon=12.6116865#map=18/56.2611555/12.6116865,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.2611555,12.6116865););out center;"
12352472,>20-50 meter,30607783,,,Life2Taiga,Vandringsled,Barmarksled,,,"Trolltjärn (2000486), Trolltjärn (SE0710086)","2000486, SE0710086",1603,1602.72059588769,63.8441928,18.0496118,https://www.openstreetmap.org/?mlat=63.8441928&mlon=18.0496118#map=18/63.8441928/18.0496118,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.8441928,18.0496118););out center;"
12348466,<= 20 meter,30608091,,,,Vandringsled,Barmarksled,,,Bråvikenbranten (2013354),2013354,142,141.974046671386,58.6461505,16.5531154,https://www.openstreetmap.org/?mlat=58.6461505&mlon=16.5531154#map=18/58.6461505/16.5531154,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.6461505,16.5531154););out center;"
12348468,<= 20 meter,30608093,,,,Vandringsled,Barmarksled,,,Bråvikenbranten (2013354),2013354,1554,641.531158097685,58.648066,16.550161,https://www.openstreetmap.org/?mlat=58.648066&mlon=16.550161#map=18/58.648066/16.550161,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.648066,16.550161););out center;"
12348467,<= 20 meter,30608093,,,,Vandringsled,Barmarksled,,,Bråvikenbranten (2013354),2013354,1554,912.393227144681,58.645878,16.5509896,https://www.openstreetmap.org/?mlat=58.645878&mlon=16.5509896#map=18/58.645878/16.5509896,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.645878,16.5509896););out center;"
12348459,<= 20 meter,30608094,,,blå färg,Vandringsled,Barmarksled,,,Bråvikenbranten (2013354),2013354,149,148.896853363266,58.64277,16.5703316,https://www.openstreetmap.org/?mlat=58.64277&mlon=16.5703316#map=18/58.64277/16.5703316,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.64277,16.5703316););out center;"
12348460,<= 20 meter,30608095,Sörmlandsleden,,Orange målning,Vandringsled,Barmarksled,,,Bråvikenbranten (2013354),2013354,3256,2476.03052241452,58.6431919,16.571725,https://www.openstreetmap.org/?mlat=58.6431919&mlon=16.571725#map=18/58.6431919/16.571725,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.6431919,16.571725););out center;"
12348458,<= 20 meter,30608095,Sörmlandsleden,,Orange målning,Vandringsled,Barmarksled,,,Bråvikenbranten (2013354),2013354,3256,779.661193780858,58.6412593,16.5934282,https://www.openstreetmap.org/?mlat=58.6412593&mlon=16.5934282#map=18/58.6412593/16.5934282,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.6412593,16.5934282););out center;"
12352642,<= 20 meter,30608158,,,,Naturstig,Barmarksled,,,Brattorpsån (2000410),2000410,837,837.294715568586,58.1685101,12.1046021,https://www.openstreetmap.org/?mlat=58.1685101&mlon=12.1046021#map=18/58.1685101/12.1046021,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.1685101,12.1046021););out center;"
12344706,<= 20 meter,30609132,Dals Högen-leden,,,Vandringsled,Barmarksled,,,Heråmaden (2031989),2031989,499,498.961547459308,58.9565413,11.7504482,https://www.openstreetmap.org/?mlat=58.9565413&mlon=11.7504482#map=18/58.9565413/11.7504482,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.9565413,11.7504482););out center;"
12351227,>20-50 meter,30609292,,,,Vandringsled,Barmarksled,,,"Långfjället-Städjan-Nipfjället (SE0620001), Städjan-Nipfjället (2002449)","SE0620001, 2002449",1323,1322.90180841651,61.9766335,12.8564764,https://www.openstreetmap.org/?mlat=61.9766335&mlon=12.8564764#map=18/61.9766335/12.8564764,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.9766335,12.8564764););out center;"
12350621,>20-50 meter,30609723,,,,Naturstig,Barmarksled,,,Långsbergen (2003061),2003061,2935,1775.02551068736,58.22805,12.1305298,https://www.openstreetmap.org/?mlat=58.22805&mlon=12.1305298#map=18/58.22805/12.1305298,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.22805,12.1305298););out center;"
12350620,>20-50 meter,30609723,,,,Naturstig,Barmarksled,,,Långsbergen (2003061),2003061,2935,468.808005495182,58.22411,12.1378681,https://www.openstreetmap.org/?mlat=58.22411&mlon=12.1378681#map=18/58.22411/12.1378681,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.22411,12.1378681););out center;"
12350573,>20-50 meter,30609723,,,,Naturstig,Barmarksled,,,Långsbergen (2003061),2003061,2935,606.723581178946,58.2219652,12.133454,https://www.openstreetmap.org/?mlat=58.2219652&mlon=12.133454#map=18/58.2219652/12.133454,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.2219652,12.133454););out center;"
12350570,>20-50 meter,30609723,,,,Naturstig,Barmarksled,,,Långsbergen (2003061),2003061,2935,84.6314731759931,58.2268483,12.1341752,https://www.openstreetmap.org/?mlat=58.2268483&mlon=12.1341752#map=18/58.2268483/12.1341752,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.2268483,12.1341752););out center;"
12352929,>20-50 meter,30609733,,,,Naturstig,Barmarksled,,,Sollumsåns dalgång (2041888),2041888,591,590.734775851631,58.1836471,12.1033115,https://www.openstreetmap.org/?mlat=58.1836471&mlon=12.1033115#map=18/58.1836471/12.1033115,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.1836471,12.1033115););out center;"
12352288,>20-50 meter,30609740,Kroppefjällsleden,,,Naturstig,Barmarksled,,,Kroppefjäll (2000563),2000563,5886,4243.13242264986,58.6595114,12.1616523,https://www.openstreetmap.org/?mlat=58.6595114&mlon=12.1616523#map=18/58.6595114/12.1616523,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.6595114,12.1616523););out center;"
12352287,>20-50 meter,30609740,Kroppefjällsleden,,,Naturstig,Barmarksled,,,Kroppefjäll (2000563),2000563,5886,717.860970791868,58.6470741,12.1427735,https://www.openstreetmap.org/?mlat=58.6470741&mlon=12.1427735#map=18/58.6470741/12.1427735,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.6470741,12.1427735););out center;"
12352286,>20-50 meter,30609740,Kroppefjällsleden,,,Naturstig,Barmarksled,,,Kroppefjäll (2000563),2000563,5886,924.820617257588,58.6681272,12.1830397,https://www.openstreetmap.org/?mlat=58.6681272&mlon=12.1830397#map=18/58.6681272/12.1830397,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.6681272,12.1830397););out center;"
12352299,>20-50 meter,30609744,Kroppefjällsleden,,,Naturstig,Barmarksled,,,Ragnerudsjöns branter (2000547),2000547,9066,861.150747446202,58.5938322,12.1317439,https://www.openstreetmap.org/?mlat=58.5938322&mlon=12.1317439#map=18/58.5938322/12.1317439,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.5938322,12.1317439););out center;"
12352933,>20-50 meter,30609744,Kroppefjällsleden,,,Naturstig,Barmarksled,,,Ragnerudsjöns branter (2000547),2000547,9066,928.806486937101,58.622615,12.1548082,https://www.openstreetmap.org/?mlat=58.622615&mlon=12.1548082#map=18/58.622615/12.1548082,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.622615,12.1548082););out center;"
12352932,>20-50 meter,30609744,Kroppefjällsleden,,,Naturstig,Barmarksled,,,Ragnerudsjöns branter (2000547),2000547,9066,807.902923533855,58.6303566,12.1578788,https://www.openstreetmap.org/?mlat=58.6303566&mlon=12.1578788#map=18/58.6303566/12.1578788,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.6303566,12.1578788););out center;"
12352931,>20-50 meter,30609744,Kroppefjällsleden,,,Naturstig,Barmarksled,,,Ragnerudsjöns branter (2000547),2000547,9066,451.853259160683,58.6340379,12.1620023,https://www.openstreetmap.org/?mlat=58.6340379&mlon=12.1620023#map=18/58.6340379/12.1620023,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.6340379,12.1620023););out center;"
12352930,>20-50 meter,30609744,Kroppefjällsleden,,,Naturstig,Barmarksled,,,Ragnerudsjöns branter (2000547),2000547,9066,148.540603638728,58.6315764,12.1603556,https://www.openstreetmap.org/?mlat=58.6315764&mlon=12.1603556#map=18/58.6315764/12.1603556,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.6315764,12.1603556););out center;"
12352298,>20-50 meter,30609744,Kroppefjällsleden,,,Naturstig,Barmarksled,,,Ragnerudsjöns branter (2000547),2000547,9066,645.853944999195,58.5959543,12.1151035,https://www.openstreetmap.org/?mlat=58.5959543&mlon=12.1151035#map=18/58.5959543/12.1151035,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.5959543,12.1151035););out center;"
12352297,>20-50 meter,30609744,Kroppefjällsleden,,,Naturstig,Barmarksled,,,Ragnerudsjöns branter (2000547),2000547,9066,221.206383836297,58.5949816,12.1397101,https://www.openstreetmap.org/?mlat=58.5949816&mlon=12.1397101#map=18/58.5949816/12.1397101,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.5949816,12.1397101););out center;"
12352296,>20-50 meter,30609744,Kroppefjällsleden,,,Naturstig,Barmarksled,,,Ragnerudsjöns branter (2000547),2000547,9066,1280.01866543055,58.5911807,12.1189124,https://www.openstreetmap.org/?mlat=58.5911807&mlon=12.1189124#map=18/58.5911807/12.1189124,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.5911807,12.1189124););out center;"
12352295,>20-50 meter,30609744,Kroppefjällsleden,,,Naturstig,Barmarksled,,,Ragnerudsjöns branter (2000547),2000547,9066,503.492595697569,58.6007335,12.1128862,https://www.openstreetmap.org/?mlat=58.6007335&mlon=12.1128862#map=18/58.6007335/12.1128862,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.6007335,12.1128862););out center;"
12352294,>20-50 meter,30609744,Kroppefjällsleden,,,Naturstig,Barmarksled,,,Ragnerudsjöns branter (2000547),2000547,9066,583.327156678373,58.6263276,12.118044,https://www.openstreetmap.org/?mlat=58.6263276&mlon=12.118044#map=18/58.6263276/12.118044,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.6263276,12.118044););out center;"
12352293,>20-50 meter,30609744,Kroppefjällsleden,,,Naturstig,Barmarksled,,,Ragnerudsjöns branter (2000547),2000547,9066,706.759683631182,58.6209341,12.1173457,https://www.openstreetmap.org/?mlat=58.6209341&mlon=12.1173457#map=18/58.6209341/12.1173457,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.6209341,12.1173457););out center;"
12352292,>20-50 meter,30609744,Kroppefjällsleden,,,Naturstig,Barmarksled,,,Ragnerudsjöns branter (2000547),2000547,9066,607.949868623195,58.6163097,12.1172274,https://www.openstreetmap.org/?mlat=58.6163097&mlon=12.1172274#map=18/58.6163097/12.1172274,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.6163097,12.1172274););out center;"
