OBJECTID,ANORDNING_ID,ANORDNINGNAMN,TYP,UNDERTYP,BESKRIVNING,NP,GEOMETRIKVALITET,SKYDDSTYP_KOD,SKYDDATOMRADE,SKYDDATOMRADE_ID,STATLIGLED,STATLIGLED_ID,metadata_json,longitude_wgs84,latitude_wgs84,geometry_type,length_m,area_m2,osm_link,osm_link_source,wikidata_id,wikidata_link,dataset
33791495,30470321,Vägbom Makkaraberg,Vägbom,Vägbom,Bommen är stängd under tjällossning.,0,Okänd noggrannhet,NR,Makkaraberg (2002219),2002219,,,"{""OBJECTID"": 33791495, ""ANORDNING_ID"": ""30470321"", ""ANORDNINGNAMN"": ""Vägbom Makkaraberg"", ""TYP"": ""Vägbom"", ""UNDERTYP"": ""Vägbom"", ""BESKRIVNING"": ""Bommen är stängd under tjällossning."", ""NP"": 0, ""GEOMETRIKVALITET"": ""Okänd noggrannhet"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Makkaraberg (2002219)"", ""SKYDDATOMRADE_ID"": ""2002219"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",12.594969027971818,60.692185861538896,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=60.6921859&mlon=12.5949690#map=18/60.6921859/12.5949690,coordinate_fallback,,,anordningar
33791538,30470320,Vägbom Ritamäki,Vägbom,Vägbom,Bommen är stängd under tjällossning.,0,>50-100 meter,"NR, NR","Ritamäki (2002127), Ritamäki Nord (2041229)","2002127, 2041229",,,"{""OBJECTID"": 33791538, ""ANORDNING_ID"": ""30470320"", ""ANORDNINGNAMN"": ""Vägbom Ritamäki"", ""TYP"": ""Vägbom"", ""UNDERTYP"": ""Vägbom"", ""BESKRIVNING"": ""Bommen är stängd under tjällossning."", ""NP"": 0, ""GEOMETRIKVALITET"": "">50-100 meter"", ""SKYDDSTYP_KOD"": ""NR, NR"", ""SKYDDATOMRADE"": ""Ritamäki (2002127), Ritamäki Nord (2041229)"", ""SKYDDATOMRADE_ID"": ""2002127, 2041229"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",12.5956732042997,60.15032734136842,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=60.1503273&mlon=12.5956732#map=18/60.1503273/12.5956732,coordinate_fallback,,,anordningar
33791621,30470304,Vägbom Lisselberget,Vägbom,Vägbom,Bommen stängd under tjällossning.,0,Okänd noggrannhet,NR,Lisselberget (2005589),2005589,,,"{""OBJECTID"": 33791621, ""ANORDNING_ID"": ""30470304"", ""ANORDNINGNAMN"": ""Vägbom Lisselberget"", ""TYP"": ""Vägbom"", ""UNDERTYP"": ""Vägbom"", ""BESKRIVNING"": ""Bommen stängd under tjällossning."", ""NP"": 0, ""GEOMETRIKVALITET"": ""Okänd noggrannhet"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Lisselberget (2005589)"", ""SKYDDATOMRADE_ID"": ""2005589"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",12.91125079205395,60.70347956046234,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=60.7034796&mlon=12.9112508#map=18/60.7034796/12.9112508,coordinate_fallback,,,anordningar
33783334,30469777,,Vägbom,Vägbom,Låst bom.,0,>20-50 meter,NR,Rävkilarna (2001901),2001901,,,"{""OBJECTID"": 33783334, ""ANORDNING_ID"": ""30469777"", ""ANORDNINGNAMN"": null, ""TYP"": ""Vägbom"", ""UNDERTYP"": ""Vägbom"", ""BESKRIVNING"": ""Låst bom."", ""NP"": 0, ""GEOMETRIKVALITET"": "">20-50 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Rävkilarna (2001901)"", ""SKYDDATOMRADE_ID"": ""2001901"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",17.16997693080279,60.25379154172983,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=60.2537915&mlon=17.1699769#map=18/60.2537915/17.1699769,coordinate_fallback,,,anordningar
33777931,30469621,,Vägbom,Vägbom,Låst vägbom. ,0,>50-100 meter,NR,Hållnäskusten (2002409),2002409,,,"{""OBJECTID"": 33777931, ""ANORDNING_ID"": ""30469621"", ""ANORDNINGNAMN"": null, ""TYP"": ""Vägbom"", ""UNDERTYP"": ""Vägbom"", ""BESKRIVNING"": ""Låst vägbom. "", ""NP"": 0, ""GEOMETRIKVALITET"": "">50-100 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Hållnäskusten (2002409)"", ""SKYDDATOMRADE_ID"": ""2002409"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",17.982413069187405,60.59935072223684,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=60.5993507&mlon=17.9824131#map=18/60.5993507/17.9824131,coordinate_fallback,,,anordningar
33778384,30469597,,Vägbom,Vägbom,Låst vägbom. ,0,>20-50 meter,NR,Ekdalen (2002611),2002611,,,"{""OBJECTID"": 33778384, ""ANORDNING_ID"": ""30469597"", ""ANORDNINGNAMN"": null, ""TYP"": ""Vägbom"", ""UNDERTYP"": ""Vägbom"", ""BESKRIVNING"": ""Låst vägbom. "", ""NP"": 0, ""GEOMETRIKVALITET"": "">20-50 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Ekdalen (2002611)"", ""SKYDDATOMRADE_ID"": ""2002611"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",18.35784649222402,59.970875155925484,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=59.9708752&mlon=18.3578465#map=18/59.9708752/18.3578465,coordinate_fallback,,,anordningar
33781404,30467875,,Vägbom,Vägbom,,0,Okänd noggrannhet,NVO,Brattforsheden (2002222),2002222,,,"{""OBJECTID"": 33781404, ""ANORDNING_ID"": ""30467875"", ""ANORDNINGNAMN"": null, ""TYP"": ""Vägbom"", ""UNDERTYP"": ""Vägbom"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""Okänd noggrannhet"", ""SKYDDSTYP_KOD"": ""NVO"", ""SKYDDATOMRADE"": ""Brattforsheden (2002222)"", ""SKYDDATOMRADE_ID"": ""2002222"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",13.943830773016355,59.625207696354444,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=59.6252077&mlon=13.9438308#map=18/59.6252077/13.9438308,coordinate_fallback,,,anordningar
33778210,30467555,,Vägbom,Vägbom,Bommen är stängd under tjällossningstid.,0,Okänd noggrannhet,NR,Hjällstadskogen (2005493),2005493,,,"{""OBJECTID"": 33778210, ""ANORDNING_ID"": ""30467555"", ""ANORDNINGNAMN"": null, ""TYP"": ""Vägbom"", ""UNDERTYP"": ""Vägbom"", ""BESKRIVNING"": ""Bommen är stängd under tjällossningstid."", ""NP"": 0, ""GEOMETRIKVALITET"": ""Okänd noggrannhet"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Hjällstadskogen (2005493)"", ""SKYDDATOMRADE_ID"": ""2005493"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",12.942725138774257,60.526230090869824,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=60.5262301&mlon=12.9427251#map=18/60.5262301/12.9427251,coordinate_fallback,,,anordningar
33784408,30467554,"Vägbom Hjällstadskogen, Kullarna",Vägbom,Vägbom,Bommen är stängd under tjällossningstid.,0,>50-100 meter,"NR, NR","Hjällstadskogen (2005493), Kullarna (2033273)","2005493, 2033273",,,"{""OBJECTID"": 33784408, ""ANORDNING_ID"": ""30467554"", ""ANORDNINGNAMN"": ""Vägbom Hjällstadskogen, Kullarna"", ""TYP"": ""Vägbom"", ""UNDERTYP"": ""Vägbom"", ""BESKRIVNING"": ""Bommen är stängd under tjällossningstid."", ""NP"": 0, ""GEOMETRIKVALITET"": "">50-100 meter"", ""SKYDDSTYP_KOD"": ""NR, NR"", ""SKYDDATOMRADE"": ""Hjällstadskogen (2005493), Kullarna (2033273)"", ""SKYDDATOMRADE_ID"": ""2005493, 2033273"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",13.019863655451614,60.51651610674817,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=60.5165161&mlon=13.0198637#map=18/60.5165161/13.0198637,coordinate_fallback,,,anordningar
33783920,30467546,Vägbom Tallknölbäcken,Vägbom,Vägbom,Bommen är stängd.,0,Okänd noggrannhet,NR,Tallknölbäcken (2032869),2032869,,,"{""OBJECTID"": 33783920, ""ANORDNING_ID"": ""30467546"", ""ANORDNINGNAMN"": ""Vägbom Tallknölbäcken"", ""TYP"": ""Vägbom"", ""UNDERTYP"": ""Vägbom"", ""BESKRIVNING"": ""Bommen är stängd."", ""NP"": 0, ""GEOMETRIKVALITET"": ""Okänd noggrannhet"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Tallknölbäcken (2032869)"", ""SKYDDATOMRADE_ID"": ""2032869"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",12.829833581181633,60.83602604477382,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=60.8360260&mlon=12.8298336#map=18/60.8360260/12.8298336,coordinate_fallback,,,anordningar
33783919,30467541,Vägbom Normyrarna,Vägbom,Vägbom,Bommen är stängd under tjällossningen.,0,Okänd noggrannhet,NR,Normyrarna (2004521),2004521,,,"{""OBJECTID"": 33783919, ""ANORDNING_ID"": ""30467541"", ""ANORDNINGNAMN"": ""Vägbom Normyrarna"", ""TYP"": ""Vägbom"", ""UNDERTYP"": ""Vägbom"", ""BESKRIVNING"": ""Bommen är stängd under tjällossningen."", ""NP"": 0, ""GEOMETRIKVALITET"": ""Okänd noggrannhet"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Normyrarna (2004521)"", ""SKYDDATOMRADE_ID"": ""2004521"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",13.40083569757547,60.48312653650914,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=60.4831265&mlon=13.4008357#map=18/60.4831265/13.4008357,coordinate_fallback,,,anordningar
33775220,30467532,Stängd Vägbom Långåsberget,Vägbom,Vägbom,Bommen är alltid låst.,0,>50-100 meter,NR,Långåsberget (2004551),2004551,,,"{""OBJECTID"": 33775220, ""ANORDNING_ID"": ""30467532"", ""ANORDNINGNAMN"": ""Stängd Vägbom Långåsberget"", ""TYP"": ""Vägbom"", ""UNDERTYP"": ""Vägbom"", ""BESKRIVNING"": ""Bommen är alltid låst."", ""NP"": 0, ""GEOMETRIKVALITET"": "">50-100 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Långåsberget (2004551)"", ""SKYDDATOMRADE_ID"": ""2004551"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",13.292156858597894,60.430685777463154,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=60.4306858&mlon=13.2921569#map=18/60.4306858/13.2921569,coordinate_fallback,,,anordningar
33784118,30467525,Stängd Vägbom Kvarnberget,Vägbom,Vägbom,Bommen är stängd.,0,Okänd noggrannhet,NR,Kvarnberget (2014798),2014798,,,"{""OBJECTID"": 33784118, ""ANORDNING_ID"": ""30467525"", ""ANORDNINGNAMN"": ""Stängd Vägbom Kvarnberget"", ""TYP"": ""Vägbom"", ""UNDERTYP"": ""Vägbom"", ""BESKRIVNING"": ""Bommen är stängd."", ""NP"": 0, ""GEOMETRIKVALITET"": ""Okänd noggrannhet"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Kvarnberget (2014798)"", ""SKYDDATOMRADE_ID"": ""2014798"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",13.517350436675091,60.42380486813731,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=60.4238049&mlon=13.5173504#map=18/60.4238049/13.5173504,coordinate_fallback,,,anordningar
33791612,30465715,Vägbom Perserud,Vägbom,Vägbom,Vägbommen är stängd.,0,Okänd noggrannhet,NR,Perserud (2002136),2002136,,,"{""OBJECTID"": 33791612, ""ANORDNING_ID"": ""30465715"", ""ANORDNINGNAMN"": ""Vägbom Perserud"", ""TYP"": ""Vägbom"", ""UNDERTYP"": ""Vägbom"", ""BESKRIVNING"": ""Vägbommen är stängd."", ""NP"": 0, ""GEOMETRIKVALITET"": ""Okänd noggrannhet"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Perserud (2002136)"", ""SKYDDATOMRADE_ID"": ""2002136"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",12.678778256517266,59.72666148114799,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=59.7266615&mlon=12.6787783#map=18/59.7266615/12.6787783,coordinate_fallback,,,anordningar
33791530,30465626,Vägbom Ulvfjället Segoltorpshöjden Bjursjöhöjden,Vägbom,Vägbom,Vägbom stängd mellan 15 sep - 15 maj,0,<= 20 meter,"NR, NR, NR","Bjursjöhöjden (2002442), Segolstorpshöjden (2004500), Ulvfjället (2004499)","2002442, 2004500, 2004499",,,"{""OBJECTID"": 33791530, ""ANORDNING_ID"": ""30465626"", ""ANORDNINGNAMN"": ""Vägbom Ulvfjället Segoltorpshöjden Bjursjöhöjden"", ""TYP"": ""Vägbom"", ""UNDERTYP"": ""Vägbom"", ""BESKRIVNING"": ""Vägbom stängd mellan 15 sep - 15 maj"", ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR, NR, NR"", ""SKYDDATOMRADE"": ""Bjursjöhöjden (2002442), Segolstorpshöjden (2004500), Ulvfjället (2004499)"", ""SKYDDATOMRADE_ID"": ""2002442, 2004500, 2004499"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",12.576098814509493,59.335630158499086,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=59.3356302&mlon=12.5760988#map=18/59.3356302/12.5760988,coordinate_fallback,,,anordningar
33791501,30465215,Vägbom Myrbråten Ängtjärnshöjden,Vägbom,Vägbom,Vägbom.,0,>20-50 meter,"NR, NR","Myrbråten (2040093), Ängtjärnshöjden (2041009)","2040093, 2041009",,,"{""OBJECTID"": 33791501, ""ANORDNING_ID"": ""30465215"", ""ANORDNINGNAMN"": ""Vägbom Myrbråten Ängtjärnshöjden"", ""TYP"": ""Vägbom"", ""UNDERTYP"": ""Vägbom"", ""BESKRIVNING"": ""Vägbom."", ""NP"": 0, ""GEOMETRIKVALITET"": "">20-50 meter"", ""SKYDDSTYP_KOD"": ""NR, NR"", ""SKYDDATOMRADE"": ""Myrbråten (2040093), Ängtjärnshöjden (2041009)"", ""SKYDDATOMRADE_ID"": ""2040093, 2041009"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",11.949832347525096,59.53832994081307,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=59.5383299&mlon=11.9498323#map=18/59.5383299/11.9498323,coordinate_fallback,,,anordningar
33791432,30465213,Vägbom Korsdalen,Vägbom,Vägbom,Stängd väg för allmänheten.,0,<= 20 meter,NR,Korsdalen (2005524),2005524,,,"{""OBJECTID"": 33791432, ""ANORDNING_ID"": ""30465213"", ""ANORDNINGNAMN"": ""Vägbom Korsdalen"", ""TYP"": ""Vägbom"", ""UNDERTYP"": ""Vägbom"", ""BESKRIVNING"": ""Stängd väg för allmänheten."", ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Korsdalen (2005524)"", ""SKYDDATOMRADE_ID"": ""2005524"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",12.257209532221985,59.433474878418735,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=59.4334749&mlon=12.2572095#map=18/59.4334749/12.2572095,coordinate_fallback,,,anordningar
33791677,30465188,Vägbom Kesebotten,Vägbom,Vägbom,Vägbom med kodlås. Vägen ej tillgängligt för allmänheten.,0,<= 20 meter,NR,Kesebotten (2002149),2002149,,,"{""OBJECTID"": 33791677, ""ANORDNING_ID"": ""30465188"", ""ANORDNINGNAMN"": ""Vägbom Kesebotten"", ""TYP"": ""Vägbom"", ""UNDERTYP"": ""Vägbom"", ""BESKRIVNING"": ""Vägbom med kodlås. Vägen ej tillgängligt för allmänheten."", ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Kesebotten (2002149)"", ""SKYDDATOMRADE_ID"": ""2002149"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",11.96766184494894,59.55328249254776,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=59.5532825&mlon=11.9676618#map=18/59.5532825/11.9676618,coordinate_fallback,,,anordningar
33780160,30448865,,Vägbom,Vägbom,Låst bom.,0,<= 20 meter,NR,Billudden (2002408),2002408,,,"{""OBJECTID"": 33780160, ""ANORDNING_ID"": ""30448865"", ""ANORDNINGNAMN"": null, ""TYP"": ""Vägbom"", ""UNDERTYP"": ""Vägbom"", ""BESKRIVNING"": ""Låst bom."", ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Billudden (2002408)"", ""SKYDDATOMRADE_ID"": ""2002408"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",17.478449924461536,60.6388027237643,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=60.6388027&mlon=17.4784499#map=18/60.6388027/17.4784499,coordinate_fallback,,,anordningar
33774357,30442700,,Vägbom,Vägbom,,0,<= 20 meter,NR,Sundsjöåsen (2000686),2000686,,,"{""OBJECTID"": 33774357, ""ANORDNING_ID"": ""30442700"", ""ANORDNINGNAMN"": null, ""TYP"": ""Vägbom"", ""UNDERTYP"": ""Vägbom"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Sundsjöåsen (2000686)"", ""SKYDDATOMRADE_ID"": ""2000686"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",16.83073474725763,62.63498061646796,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=62.6349806&mlon=16.8307347#map=18/62.6349806/16.8307347,coordinate_fallback,,,anordningar
33775312,30442179,,Vägbom,Vägbom,,0,<= 20 meter,NR,Sönnasjöbergen (2005600),2005600,,,"{""OBJECTID"": 33775312, ""ANORDNING_ID"": ""30442179"", ""ANORDNINGNAMN"": null, ""TYP"": ""Vägbom"", ""UNDERTYP"": ""Vägbom"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Sönnasjöbergen (2005600)"", ""SKYDDATOMRADE_ID"": ""2005600"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",16.69326421541174,62.30542160491861,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=62.3054216&mlon=16.6932642#map=18/62.3054216/16.6932642,coordinate_fallback,,,anordningar
33779996,30441689,Vägbom Bispbergs by,Vägbom,Vägbom,Vägbommen är oftast stängd under tiden 15 mars till och med 31 juli.,0,>20-50 meter,NR,Bispbergs klack (2002082),2002082,,,"{""OBJECTID"": 33779996, ""ANORDNING_ID"": ""30441689"", ""ANORDNINGNAMN"": ""Vägbom Bispbergs by"", ""TYP"": ""Vägbom"", ""UNDERTYP"": ""Vägbom"", ""BESKRIVNING"": ""Vägbommen är oftast stängd under tiden 15 mars till och med 31 juli."", ""NP"": 0, ""GEOMETRIKVALITET"": "">20-50 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Bispbergs klack (2002082)"", ""SKYDDATOMRADE_ID"": ""2002082"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",15.797618498967857,60.36123316341966,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=60.3612332&mlon=15.7976185#map=18/60.3612332/15.7976185,coordinate_fallback,,,anordningar
33788557,30438898,,Vägbom,Vägbom,Låst vägbom. ,0,<= 20 meter,NR,Tjäderleksmossen (2005530),2005530,,,"{""OBJECTID"": 33788557, ""ANORDNING_ID"": ""30438898"", ""ANORDNINGNAMN"": null, ""TYP"": ""Vägbom"", ""UNDERTYP"": ""Vägbom"", ""BESKRIVNING"": ""Låst vägbom. "", ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Tjäderleksmossen (2005530)"", ""SKYDDATOMRADE_ID"": ""2005530"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",17.996476251016546,59.89777758469816,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=59.8977776&mlon=17.9964763#map=18/59.8977776/17.9964763,coordinate_fallback,,,anordningar
33770508,30438094,,Vägbom,Vägbom,,0,<= 20 meter,NR,Örasjöbäcken-Storsvedjan (2005473),2005473,,,"{""OBJECTID"": 33770508, ""ANORDNING_ID"": ""30438094"", ""ANORDNINGNAMN"": null, ""TYP"": ""Vägbom"", ""UNDERTYP"": ""Vägbom"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Örasjöbäcken-Storsvedjan (2005473)"", ""SKYDDATOMRADE_ID"": ""2005473"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",17.108669078415634,62.726551674635104,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=62.7265517&mlon=17.1086691#map=18/62.7265517/17.1086691,coordinate_fallback,,,anordningar
33783301,30418659,bom,Vägbom,Vägbom,,0,<= 20 meter,NR,Stornäset (2000658),2000658,,,"{""OBJECTID"": 33783301, ""ANORDNING_ID"": ""30418659"", ""ANORDNINGNAMN"": ""bom"", ""TYP"": ""Vägbom"", ""UNDERTYP"": ""Vägbom"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Stornäset (2000658)"", ""SKYDDATOMRADE_ID"": ""2000658"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",17.47570434243719,62.4541383279805,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=62.4541383&mlon=17.4757043#map=18/62.4541383/17.4757043,coordinate_fallback,,,anordningar
33777653,30412193,,Vägbom,Vägbom,Vägbommen låst från 1:e oktober till 31:e mars varje år.,0,<= 20 meter,NR,Nötön-Åråsviken (2002210),2002210,,,"{""OBJECTID"": 33777653, ""ANORDNING_ID"": ""30412193"", ""ANORDNINGNAMN"": null, ""TYP"": ""Vägbom"", ""UNDERTYP"": ""Vägbom"", ""BESKRIVNING"": ""Vägbommen låst från 1:e oktober till 31:e mars varje år."", ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Nötön-Åråsviken (2002210)"", ""SKYDDATOMRADE_ID"": ""2002210"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",14.020128877851047,59.08896727132378,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=59.0889673&mlon=14.0201289#map=18/59.0889673/14.0201289,coordinate_fallback,,,anordningar
33779718,30412086,,Vägbom,Vägbom,"Vägbommen är ofta öppen, men besökare till reservatet har inte tillstånd att åka på vägen.",0,<= 20 meter,NR,Värmlands Säby (2002440),2002440,,,"{""OBJECTID"": 33779718, ""ANORDNING_ID"": ""30412086"", ""ANORDNINGNAMN"": null, ""TYP"": ""Vägbom"", ""UNDERTYP"": ""Vägbom"", ""BESKRIVNING"": ""Vägbommen är ofta öppen, men besökare till reservatet har inte tillstånd att åka på vägen."", ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Värmlands Säby (2002440)"", ""SKYDDATOMRADE_ID"": ""2002440"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",14.134180563955958,59.07918900775122,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=59.0791890&mlon=14.1341806#map=18/59.0791890/14.1341806,coordinate_fallback,,,anordningar
33777147,30411540,Vägbom,Vägbom,Vägbom,,0,>20-50 meter,"N2000-SCI, NR","Gullmarsberg (2000390), Gullmarsberg (SE0520045)","2000390, SE0520045",,,"{""OBJECTID"": 33777147, ""ANORDNING_ID"": ""30411540"", ""ANORDNINGNAMN"": ""Vägbom"", ""TYP"": ""Vägbom"", ""UNDERTYP"": ""Vägbom"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": "">20-50 meter"", ""SKYDDSTYP_KOD"": ""N2000-SCI, NR"", ""SKYDDATOMRADE"": ""Gullmarsberg (2000390), Gullmarsberg (SE0520045)"", ""SKYDDATOMRADE_ID"": ""2000390, SE0520045"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",11.647903291383493,58.37568895073225,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=58.3756890&mlon=11.6479033#map=18/58.3756890/11.6479033,coordinate_fallback,,,anordningar
33776500,30389023,Vägbom Öjenäsbäcken,Vägbom,Vägbom,Vägbommen är stängd,0,Okänd noggrannhet,NR,Öjenäsbäcken (2023292),2023292,,,"{""OBJECTID"": 33776500, ""ANORDNING_ID"": ""30389023"", ""ANORDNINGNAMN"": ""Vägbom Öjenäsbäcken"", ""TYP"": ""Vägbom"", ""UNDERTYP"": ""Vägbom"", ""BESKRIVNING"": ""Vägbommen är stängd"", ""NP"": 0, ""GEOMETRIKVALITET"": ""Okänd noggrannhet"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Öjenäsbäcken (2023292)"", ""SKYDDATOMRADE_ID"": ""2023292"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",12.478869943431736,59.75588372029994,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=59.7558837&mlon=12.4788699#map=18/59.7558837/12.4788699,coordinate_fallback,,,anordningar
33779473,30383139,Vägbom Skarp-Juberget,Vägbom,Vägbom,Kan vara låst.,0,Okänd noggrannhet,NR,Skarp-Juberget (2005555),2005555,,,"{""OBJECTID"": 33779473, ""ANORDNING_ID"": ""30383139"", ""ANORDNINGNAMN"": ""Vägbom Skarp-Juberget"", ""TYP"": ""Vägbom"", ""UNDERTYP"": ""Vägbom"", ""BESKRIVNING"": ""Kan vara låst."", ""NP"": 0, ""GEOMETRIKVALITET"": ""Okänd noggrannhet"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Skarp-Juberget (2005555)"", ""SKYDDATOMRADE_ID"": ""2005555"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",12.374202789738092,60.85161958690316,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=60.8516196&mlon=12.3742028#map=18/60.8516196/12.3742028,coordinate_fallback,,,anordningar
