NVRID,NAMN,DATA_FRILUFTSLIV_PUBLICERAT,latitude_wgs84,longitude_wgs84,osm_link,osm_nearby_link
2004369,2004147 (W-id) Back Annas gran,Nej,60.938154,14.9722565,https://www.openstreetmap.org/?mlat=60.938154&mlon=14.9722565#map=18/60.938154/14.9722565,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.938154,14.9722565););out center;"
2002650,Nya Rumshorvavägen,Ja,57.0388215,16.1716144,https://www.openstreetmap.org/?mlat=57.0388215&mlon=16.1716144#map=18/57.0388215/16.1716144,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.0388215,16.1716144););out center;"
2002531,Båtfors,Ja,60.4531278,17.3359988,https://www.openstreetmap.org/?mlat=60.4531278&mlon=17.3359988#map=18/60.4531278/17.3359988,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.4531278,17.3359988););out center;"
2014094,Mörrumsåns dalgång,Ja,56.2928767,14.7479928,https://www.openstreetmap.org/?mlat=56.2928767&mlon=14.7479928#map=18/56.2928767/14.7479928,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.2928767,14.7479928););out center;"
2002310,Taberg,Ja,57.6815332,14.0789456,https://www.openstreetmap.org/?mlat=57.6815332&mlon=14.0789456#map=18/57.6815332/14.0789456,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.6815332,14.0789456););out center;"
2051221,Keddaböke,Ja,56.8089502,13.0549472,https://www.openstreetmap.org/?mlat=56.8089502&mlon=13.0549472#map=18/56.8089502/13.0549472,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.8089502,13.0549472););out center;"
2010917,Herbergshult,Ja,57.864982,15.4129611,https://www.openstreetmap.org/?mlat=57.864982&mlon=15.4129611#map=18/57.864982/15.4129611,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.864982,15.4129611););out center;"
2031309,Åkerbergsheden,Ja,64.6452955,19.2579803,https://www.openstreetmap.org/?mlat=64.6452955&mlon=19.2579803#map=18/64.6452955/19.2579803,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.6452955,19.2579803););out center;"
2042006,Flyinge ängar,Ja,55.7474881,13.3656131,https://www.openstreetmap.org/?mlat=55.7474881&mlon=13.3656131#map=18/55.7474881/13.3656131,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,55.7474881,13.3656131););out center;"
2023249,Malören - Vånören,Ja,64.5400036,21.5340867,https://www.openstreetmap.org/?mlat=64.5400036&mlon=21.5340867#map=18/64.5400036/21.5340867,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.5400036,21.5340867););out center;"
2046068,Trolltjärnen,Ja,64.7118669,18.4281444,https://www.openstreetmap.org/?mlat=64.7118669&mlon=18.4281444#map=18/64.7118669/18.4281444,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.7118669,18.4281444););out center;"
2050839,Stora Ängsnäs,Nej,59.4624902,17.8301387,https://www.openstreetmap.org/?mlat=59.4624902&mlon=17.8301387#map=18/59.4624902/17.8301387,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.4624902,17.8301387););out center;"
2040080,Sörbåden ,Nej,58.2116027,17.0614981,https://www.openstreetmap.org/?mlat=58.2116027&mlon=17.0614981#map=18/58.2116027/17.0614981,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.2116027,17.0614981););out center;"
2048818,Acksjön,Ja,63.2348139,14.4725964,https://www.openstreetmap.org/?mlat=63.2348139&mlon=14.4725964#map=18/63.2348139/14.4725964,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.2348139,14.4725964););out center;"
2058842,Hårskärrmossen,Ja,58.8782549,16.2752326,https://www.openstreetmap.org/?mlat=58.8782549&mlon=16.2752326#map=18/58.8782549/16.2752326,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.8782549,16.2752326););out center;"
2014004,Själsöån,Ja,57.693496,18.3593269,https://www.openstreetmap.org/?mlat=57.693496&mlon=18.3593269#map=18/57.693496/18.3593269,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.693496,18.3593269););out center;"
2002998,Råmossen,Ja,59.2648732,14.6551645,https://www.openstreetmap.org/?mlat=59.2648732&mlon=14.6551645#map=18/59.2648732/14.6551645,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.2648732,14.6551645););out center;"
2000987,Dynget,Ja,56.1828233,13.0146807,https://www.openstreetmap.org/?mlat=56.1828233&mlon=13.0146807#map=18/56.1828233/13.0146807,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.1828233,13.0146807););out center;"
2002309,Skurugata,Ja,57.6980424,15.0821849,https://www.openstreetmap.org/?mlat=57.6980424&mlon=15.0821849#map=18/57.6980424/15.0821849,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.6980424,15.0821849););out center;"
2005529,Signalberget,Ja,59.7356818,17.2788937,https://www.openstreetmap.org/?mlat=59.7356818&mlon=17.2788937#map=18/59.7356818/17.2788937,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.7356818,17.2788937););out center;"
2002651,Södviks sjömarker,Ja,57.043277,16.89814,https://www.openstreetmap.org/?mlat=57.043277&mlon=16.89814#map=18/57.043277/16.89814,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.043277,16.89814););out center;"
2004824,"En tall, Östra Rås 1:5",Nej,57.0321271,15.7793796,https://www.openstreetmap.org/?mlat=57.0321271&mlon=15.7793796#map=18/57.0321271/15.7793796,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.0321271,15.7793796););out center;"
2002325,Marieholmsskogen,Ja,57.3998244,13.8794046,https://www.openstreetmap.org/?mlat=57.3998244&mlon=13.8794046#map=18/57.3998244/13.8794046,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.3998244,13.8794046););out center;"
2055361,Mörrumsån Ebbamåla bruk,Ja,56.3705645,14.6789868,https://www.openstreetmap.org/?mlat=56.3705645&mlon=14.6789868#map=18/56.3705645/14.6789868,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.3705645,14.6789868););out center;"
2001687,Örbackens kalkkärr,Ja,58.3726989,15.1171887,https://www.openstreetmap.org/?mlat=58.3726989&mlon=15.1171887#map=18/58.3726989/15.1171887,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.3726989,15.1171887););out center;"
2000700,Gröntjärn,Ja,61.972675,16.2093704,https://www.openstreetmap.org/?mlat=61.972675&mlon=16.2093704#map=18/61.972675/16.2093704,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.972675,16.2093704););out center;"
2000689,Storön,Ja,62.7687833,18.2087586,https://www.openstreetmap.org/?mlat=62.7687833&mlon=18.2087586#map=18/62.7687833/18.2087586,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.7687833,18.2087586););out center;"
2003537,Vagnsvik 1:6,Nej,57.9278864,14.6953171,https://www.openstreetmap.org/?mlat=57.9278864&mlon=14.6953171#map=18/57.9278864/14.6953171,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.9278864,14.6953171););out center;"
2029769,Vildöknen,Ja,60.0512382,18.3072529,https://www.openstreetmap.org/?mlat=60.0512382&mlon=18.3072529#map=18/60.0512382/18.3072529,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.0512382,18.3072529););out center;"
2046638,Huse,Ja,63.4067374,14.8157034,https://www.openstreetmap.org/?mlat=63.4067374&mlon=14.8157034#map=18/63.4067374/14.8157034,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.4067374,14.8157034););out center;"
2012839,Tervajärvi (Kuttainen FS),Nej,68.3783059,22.8143574,https://www.openstreetmap.org/?mlat=68.3783059&mlon=22.8143574#map=18/68.3783059/22.8143574,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,68.3783059,22.8143574););out center;"
2048538,Sjösåsa näs,Nej,57.0722499,15.0455307,https://www.openstreetmap.org/?mlat=57.0722499&mlon=15.0455307#map=18/57.0722499/15.0455307,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.0722499,15.0455307););out center;"
2002117,Vasaloppsspåret Mora,Nej,61.0616262,14.3500712,https://www.openstreetmap.org/?mlat=61.0616262&mlon=14.3500712#map=18/61.0616262/14.3500712,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.0616262,14.3500712););out center;"
2013358,Stora Hjälmmossen,Ja,58.6172311,15.6215841,https://www.openstreetmap.org/?mlat=58.6172311&mlon=15.6215841#map=18/58.6172311/15.6215841,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.6172311,15.6215841););out center;"
2064967,Hangvar Suderbys,Nej,57.8058295,18.6768179,https://www.openstreetmap.org/?mlat=57.8058295&mlon=18.6768179#map=18/57.8058295/18.6768179,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.8058295,18.6768179););out center;"
2014856,Kurkkiorova,Nej,67.7486077,22.5395102,https://www.openstreetmap.org/?mlat=67.7486077&mlon=22.5395102#map=18/67.7486077/22.5395102,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,67.7486077,22.5395102););out center;"
2014871,Sör-Lomsjöberget,Ja,64.0641702,17.0063879,https://www.openstreetmap.org/?mlat=64.0641702&mlon=17.0063879#map=18/64.0641702/17.0063879,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.0641702,17.0063879););out center;"
2012130,Ek,Nej,56.8503532,16.7269851,https://www.openstreetmap.org/?mlat=56.8503532&mlon=16.7269851#map=18/56.8503532/16.7269851,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.8503532,16.7269851););out center;"
2000287,Lisselåsklack,Ja,60.4588597,16.7676572,https://www.openstreetmap.org/?mlat=60.4588597&mlon=16.7676572#map=18/60.4588597/16.7676572,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.4588597,16.7676572););out center;"
2003092,Nåttaröfladen,Nej,58.8892259,18.0927111,https://www.openstreetmap.org/?mlat=58.8892259&mlon=18.0927111#map=18/58.8892259/18.0927111,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.8892259,18.0927111););out center;"
2040318,Stadsäga 378 i Tidaholms stad,Nej,58.1773924,13.9724437,https://www.openstreetmap.org/?mlat=58.1773924&mlon=13.9724437#map=18/58.1773924/13.9724437,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.1773924,13.9724437););out center;"
2001469,Åvarp,Ja,56.0735986,13.0189614,https://www.openstreetmap.org/?mlat=56.0735986&mlon=13.0189614#map=18/56.0735986/13.0189614,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.0735986,13.0189614););out center;"
2000872,Småskärens klippor,Nej,65.4816738,22.7816264,https://www.openstreetmap.org/?mlat=65.4816738&mlon=22.7816264#map=18/65.4816738/22.7816264,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,65.4816738,22.7816264););out center;"
2011375,Lerklabbarna & intilliggande skär,Nej,57.6649298,16.6959152,https://www.openstreetmap.org/?mlat=57.6649298&mlon=16.6959152#map=18/57.6649298/16.6959152,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.6649298,16.6959152););out center;"
2014292,Norrskogen,Ja,59.8667061,18.4912826,https://www.openstreetmap.org/?mlat=59.8667061&mlon=18.4912826#map=18/59.8667061/18.4912826,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.8667061,18.4912826););out center;"
2001018,Kimkatjåkkå,Nej,65.9668226,19.2065065,https://www.openstreetmap.org/?mlat=65.9668226&mlon=19.2065065#map=18/65.9668226/19.2065065,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,65.9668226,19.2065065););out center;"
2013521,Regnaholms lövskog,Ja,58.9079769,15.71256,https://www.openstreetmap.org/?mlat=58.9079769&mlon=15.71256#map=18/58.9079769/15.71256,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.9079769,15.71256););out center;"
2012063,Ek,Nej,56.539166,15.6049038,https://www.openstreetmap.org/?mlat=56.539166&mlon=15.6049038#map=18/56.539166/15.6049038,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.539166,15.6049038););out center;"
2040206,Mellby övra 1:3,Nej,58.414455,11.4669216,https://www.openstreetmap.org/?mlat=58.414455&mlon=11.4669216#map=18/58.414455/11.4669216,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.414455,11.4669216););out center;"
2004294,"2004065 (W-id) Ett flyttblock ""Lottbo kyrka""",Nej,60.5913492,16.0639737,https://www.openstreetmap.org/?mlat=60.5913492&mlon=16.0639737#map=18/60.5913492/16.0639737,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.5913492,16.0639737););out center;"
2003533,Fröderyds Prästgård,Nej,57.3209211,14.8681139,https://www.openstreetmap.org/?mlat=57.3209211&mlon=14.8681139#map=18/57.3209211/14.8681139,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.3209211,14.8681139););out center;"
2014654,Horna gubbe,Nej,56.1224173,15.4846169,https://www.openstreetmap.org/?mlat=56.1224173&mlon=15.4846169#map=18/56.1224173/15.4846169,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.1224173,15.4846169););out center;"
2040296,Trästena,Nej,58.6479528,13.9964312,https://www.openstreetmap.org/?mlat=58.6479528&mlon=13.9964312#map=18/58.6479528/13.9964312,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.6479528,13.9964312););out center;"
2001724,Vessers udde,Ja,58.2592755,15.729089,https://www.openstreetmap.org/?mlat=58.2592755&mlon=15.729089#map=18/58.2592755/15.729089,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.2592755,15.729089););out center;"
2000155,Väsby hage,Ja,59.4050596,17.5296804,https://www.openstreetmap.org/?mlat=59.4050596&mlon=17.5296804#map=18/59.4050596/17.5296804,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.4050596,17.5296804););out center;"
2012969,Pahtalaki renhage,Nej,66.9663882,23.5477724,https://www.openstreetmap.org/?mlat=66.9663882&mlon=23.5477724#map=18/66.9663882/23.5477724,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,66.9663882,23.5477724););out center;"
2002690,Fröstorp,Ja,56.6037379,16.0985982,https://www.openstreetmap.org/?mlat=56.6037379&mlon=16.0985982#map=18/56.6037379/16.0985982,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.6037379,16.0985982););out center;"
2042608,Skarjak,Nej,65.9111467,17.6317279,https://www.openstreetmap.org/?mlat=65.9111467&mlon=17.6317279#map=18/65.9111467/17.6317279,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,65.9111467,17.6317279););out center;"
2002705,Strandhagen,Ja,56.3051339,16.3988699,https://www.openstreetmap.org/?mlat=56.3051339&mlon=16.3988699#map=18/56.3051339/16.3988699,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.3051339,16.3988699););out center;"
2000826,Gröna mad,Ja,58.1841974,13.5191704,https://www.openstreetmap.org/?mlat=58.1841974&mlon=13.5191704#map=18/58.1841974/13.5191704,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.1841974,13.5191704););out center;"
2031249,Överrödå,Ja,64.1368933,19.9513325,https://www.openstreetmap.org/?mlat=64.1368933&mlon=19.9513325#map=18/64.1368933/19.9513325,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.1368933,19.9513325););out center;"
2020247,Focksta,Ja,59.7838386,17.3012119,https://www.openstreetmap.org/?mlat=59.7838386&mlon=17.3012119#map=18/59.7838386/17.3012119,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.7838386,17.3012119););out center;"
2012470,"Värslatorp 3:2, 3:3 och 3:4",Ja,58.6710416,14.182862,https://www.openstreetmap.org/?mlat=58.6710416&mlon=14.182862#map=18/58.6710416/14.182862,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.6710416,14.182862););out center;"
2013949,Torrbergstjärn,Ja,65.4331565,21.1397713,https://www.openstreetmap.org/?mlat=65.4331565&mlon=21.1397713#map=18/65.4331565/21.1397713,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,65.4331565,21.1397713););out center;"
2045831,Skarvsjömyrarna,Ja,64.8977722,17.1370629,https://www.openstreetmap.org/?mlat=64.8977722&mlon=17.1370629#map=18/64.8977722/17.1370629,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.8977722,17.1370629););out center;"
2001148,Skogsskär-Vindalsö,Ja,59.2947152,18.8668661,https://www.openstreetmap.org/?mlat=59.2947152&mlon=18.8668661#map=18/59.2947152/18.8668661,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.2947152,18.8668661););out center;"
2028869,Norrga,Ja,59.152699,17.8606277,https://www.openstreetmap.org/?mlat=59.152699&mlon=17.8606277#map=18/59.152699/17.8606277,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.152699,17.8606277););out center;"
2041803,Täby prästgård,Ja,59.4851424,18.0754166,https://www.openstreetmap.org/?mlat=59.4851424&mlon=18.0754166#map=18/59.4851424/18.0754166,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.4851424,18.0754166););out center;"
2000286,Landa,Ja,60.3778192,17.049634,https://www.openstreetmap.org/?mlat=60.3778192&mlon=17.049634#map=18/60.3778192/17.049634,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.3778192,17.049634););out center;"
2027449,Tallmon,Nej,59.8723357,12.2800905,https://www.openstreetmap.org/?mlat=59.8723357&mlon=12.2800905#map=18/59.8723357/12.2800905,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.8723357,12.2800905););out center;"
2000109,Muskmyr,Ja,56.9383047,18.1968621,https://www.openstreetmap.org/?mlat=56.9383047&mlon=18.1968621#map=18/56.9383047/18.1968621,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.9383047,18.1968621););out center;"
2001539,Skrylle,Nej,55.6872966,13.3640708,https://www.openstreetmap.org/?mlat=55.6872966&mlon=13.3640708#map=18/55.6872966/13.3640708,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,55.6872966,13.3640708););out center;"
2011264,En ek Herrborum 3:1,Nej,58.3771913,16.7103514,https://www.openstreetmap.org/?mlat=58.3771913&mlon=16.7103514#map=18/58.3771913/16.7103514,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.3771913,16.7103514););out center;"
2011289,En ek Dala säteri Grebo,Nej,58.2698882,15.9386588,https://www.openstreetmap.org/?mlat=58.2698882&mlon=15.9386588#map=18/58.2698882/15.9386588,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.2698882,15.9386588););out center;"
2041509,Nio ekar,Nej,56.8686959,15.687319,https://www.openstreetmap.org/?mlat=56.8686959&mlon=15.687319#map=18/56.8686959/15.687319,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.8686959,15.687319););out center;"
2001261,Suorsapakka domänreservat,Nej,67.1488854,22.953782,https://www.openstreetmap.org/?mlat=67.1488854&mlon=22.953782#map=18/67.1488854/22.953782,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,67.1488854,22.953782););out center;"
2000466,Bodagrottorna,Ja,61.6528335,17.127211,https://www.openstreetmap.org/?mlat=61.6528335&mlon=17.127211#map=18/61.6528335/17.127211,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.6528335,17.127211););out center;"
2014544,Storvikaren,Ja,60.0636776,18.6694996,https://www.openstreetmap.org/?mlat=60.0636776&mlon=18.6694996#map=18/60.0636776/18.6694996,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.0636776,18.6694996););out center;"
2001608,Kåtaberget,Ja,64.8358357,18.80798,https://www.openstreetmap.org/?mlat=64.8358357&mlon=18.80798#map=18/64.8358357/18.80798,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.8358357,18.80798););out center;"
2002913,Rönnö,Ja,56.6072891,13.4054659,https://www.openstreetmap.org/?mlat=56.6072891&mlon=13.4054659#map=18/56.6072891/13.4054659,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.6072891,13.4054659););out center;"
2002664,Grytsjön,Ja,56.9248832,16.1015903,https://www.openstreetmap.org/?mlat=56.9248832&mlon=16.1015903#map=18/56.9248832/16.1015903,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.9248832,16.1015903););out center;"
2001567,Eksholm,Ja,55.5549769,13.3100056,https://www.openstreetmap.org/?mlat=55.5549769&mlon=13.3100056#map=18/55.5549769/13.3100056,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,55.5549769,13.3100056););out center;"
2002241,Rågö,Ja,57.8669272,16.7183307,https://www.openstreetmap.org/?mlat=57.8669272&mlon=16.7183307#map=18/57.8669272/16.7183307,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.8669272,16.7183307););out center;"
2001623,Stöttingfjället,Ja,64.607357,17.4844527,https://www.openstreetmap.org/?mlat=64.607357&mlon=17.4844527#map=18/64.607357/17.4844527,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.607357,17.4844527););out center;"
2011062,"Kleveken, Olands häradsallmänning",Nej,60.0806671,17.9933638,https://www.openstreetmap.org/?mlat=60.0806671&mlon=17.9933638#map=18/60.0806671/17.9933638,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.0806671,17.9933638););out center;"
2002542,Slätön-Medholma,Nej,60.1796066,18.6382252,https://www.openstreetmap.org/?mlat=60.1796066&mlon=18.6382252#map=18/60.1796066/18.6382252,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.1796066,18.6382252););out center;"
2001173,Lobåsberget,Ja,62.0305001,15.5544299,https://www.openstreetmap.org/?mlat=62.0305001&mlon=15.5544299#map=18/62.0305001/15.5544299,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.0305001,15.5544299););out center;"
2001558,Vitabäckshällorna,Ja,55.5945211,13.7632936,https://www.openstreetmap.org/?mlat=55.5945211&mlon=13.7632936#map=18/55.5945211/13.7632936,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,55.5945211,13.7632936););out center;"
2004720,Stora Blackhäll,Ja,59.46129,16.5525959,https://www.openstreetmap.org/?mlat=59.46129&mlon=16.5525959#map=18/59.46129/16.5525959,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.46129,16.5525959););out center;"
2002949,Granåsen,Nej,60.8539827,15.4897011,https://www.openstreetmap.org/?mlat=60.8539827&mlon=15.4897011#map=18/60.8539827/15.4897011,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.8539827,15.4897011););out center;"
2001043,Tjeggelvas,Nej,66.5215842,17.7650334,https://www.openstreetmap.org/?mlat=66.5215842&mlon=17.7650334#map=18/66.5215842/17.7650334,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,66.5215842,17.7650334););out center;"
2041196,Båven 47,Ja,59.0203936,17.0134577,https://www.openstreetmap.org/?mlat=59.0203936&mlon=17.0134577#map=18/59.0203936/17.0134577,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.0203936,17.0134577););out center;"
2000151,Trehörningsskogen,Ja,59.5336014,18.3683814,https://www.openstreetmap.org/?mlat=59.5336014&mlon=18.3683814#map=18/59.5336014/18.3683814,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.5336014,18.3683814););out center;"
2002112,Björbergshällan,Nej,60.5791092,14.6386924,https://www.openstreetmap.org/?mlat=60.5791092&mlon=14.6386924#map=18/60.5791092/14.6386924,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.5791092,14.6386924););out center;"
2054765,Skälsnäs,Nej,56.9766996,14.7351937,https://www.openstreetmap.org/?mlat=56.9766996&mlon=14.7351937#map=18/56.9766996/14.7351937,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.9766996,14.7351937););out center;"
2000047,Ljungryda,Ja,56.2177818,14.5186339,https://www.openstreetmap.org/?mlat=56.2177818&mlon=14.5186339#map=18/56.2177818/14.5186339,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.2177818,14.5186339););out center;"
2014948,Grävlingabackarna,Ja,56.2817727,14.2520143,https://www.openstreetmap.org/?mlat=56.2817727&mlon=14.2520143#map=18/56.2817727/14.2520143,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.2817727,14.2520143););out center;"
2001577,Avaås,Ja,65.2803792,18.514812,https://www.openstreetmap.org/?mlat=65.2803792&mlon=18.514812#map=18/65.2803792/18.514812,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,65.2803792,18.514812););out center;"
2011066,"En ek nordväst om Björnsundet, Vällen",Nej,60.0189263,18.3303903,https://www.openstreetmap.org/?mlat=60.0189263&mlon=18.3303903#map=18/60.0189263/18.3303903,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.0189263,18.3303903););out center;"
2000084,Åmma,Ja,56.3966214,14.6581434,https://www.openstreetmap.org/?mlat=56.3966214&mlon=14.6581434#map=18/56.3966214/14.6581434,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.3966214,14.6581434););out center;"
2051018,Prästskaten,Nej,60.1221243,18.7189472,https://www.openstreetmap.org/?mlat=60.1221243&mlon=18.7189472#map=18/60.1221243/18.7189472,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.1221243,18.7189472););out center;"
2030709,Djuptjärnkullen,Ja,64.0142512,17.7268621,https://www.openstreetmap.org/?mlat=64.0142512&mlon=17.7268621#map=18/64.0142512/17.7268621,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.0142512,17.7268621););out center;"
2004575,Högberget,Ja,63.4401447,17.0546817,https://www.openstreetmap.org/?mlat=63.4401447&mlon=17.0546817#map=18/63.4401447/17.0546817,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.4401447,17.0546817););out center;"
2002179,Fallingeberg,Ja,58.2294291,16.481405,https://www.openstreetmap.org/?mlat=58.2294291&mlon=16.481405#map=18/58.2294291/16.481405,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.2294291,16.481405););out center;"
2012786,Växtlokal i Järkvissle (Högland),Nej,62.8167424,16.6506143,https://www.openstreetmap.org/?mlat=62.8167424&mlon=16.6506143#map=18/62.8167424/16.6506143,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.8167424,16.6506143););out center;"
2002153,Ravinerna vid Apertin,Ja,59.5177976,13.3724282,https://www.openstreetmap.org/?mlat=59.5177976&mlon=13.3724282#map=18/59.5177976/13.3724282,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.5177976,13.3724282););out center;"
2002867,Möllegård,Ja,56.6732655,12.7585137,https://www.openstreetmap.org/?mlat=56.6732655&mlon=12.7585137#map=18/56.6732655/12.7585137,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.6732655,12.7585137););out center;"
2059882,NV Badholmarna,Nej,58.4915816,16.9417023,https://www.openstreetmap.org/?mlat=58.4915816&mlon=16.9417023#map=18/58.4915816/16.9417023,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.4915816,16.9417023););out center;"
2002013,Övraböke,Nej,56.9190896,12.9026918,https://www.openstreetmap.org/?mlat=56.9190896&mlon=12.9026918#map=18/56.9190896/12.9026918,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.9190896,12.9026918););out center;"
